2023-08-31 11:49:44:Parameters:[redpanda-0.redpanda.redpanda.svc.cluster.local.,redpanda-1.redpanda.redpanda.svc.cluster.local.,redpanda-2.redpanda.redpanda.svc.cluster.local., 9093, 950]
2023-08-31 11:49:44:Agg record consumer is thread AggRecordConsumer
2023-08-31 11:49:44:AggregatedRecordConsumer starting...
log4j:WARN No appenders could be found for logger (org.apache.kafka.clients.consumer.ConsumerConfig).
log4j:WARN Please initialize the log4j system properly.
log4j:WARN See http://logging.apache.org/log4j/1.2/faq.html#noconfig for more info.
2023-08-31 12:05:34:Halting
2023-08-31 12:05:34:{OutputPollBatchSize=OutputPollBatchSize 
 Reports=            9382 Average=               5, Total=          49,448, 50%=               4, 95%=              15, 99%=              23, 99.5%=              26, 99.95%=              37, Max=              66
100	3.0	
101	2.0	
102	3.0	
104	3.0	
105	1.0	
108	1.0	
109	1.0	
111	2.0	
112	1.0	
113	1.0	
114	3.0	
115	3.0	
116	1.0	
117	1.0	
120	2.0	
121	1.0	
123	1.0	
124	1.0	
125	2.0	
127	2.0	
129	1.0	
132	2.0	
133	1.0	
135	2.0	
136	4.0	
138	1.0	
139	1.0	
141	3.0	
142	2.0	
143	2.0	
144	1.0	
145	1.0	
146	2.0	
150	2.0	
151	2.0	
153	2.0	
154	1.0	
155	7.0	
158	3.0	
159	1.0	
160	1.0	
162	2.0	
163	1.0	
164	1.0	
165	3.0	
166	1.0	
167	1.0	
168	1.0	
169	1.0	
170	1.0	
172	1.0	
175	3.0	
176	2.0	
177	1.0	
180	1.0	
181	1.0	
182	2.0	
183	3.0	
184	7.0	
185	3.0	
187	2.0	
188	1.0	
191	2.0	
193	1.0	
196	1.0	
201	1.0	
203	1.0	
204	4.0	
205	5.0	
207	1.0	
208	3.0	
211	3.0	
214	2.0	
215	5.0	
216	3.0	
217	1.0	
218	2.0	
219	1.0	
220	2.0	
221	1.0	
222	2.0	
223	1.0	
224	6.0	
226	1.0	
228	1.0	
229	1.0	
230	1.0	
231	3.0	
232	1.0	
233	2.0	
237	1.0	
239	3.0	
240	1.0	
243	2.0	
246	2.0	
247	1.0	
248	3.0	
249	5.0	
250	1.0	
253	2.0	
254	5.0	
255	1.0	
257	3.0	
258	5.0	
259	3.0	
261	4.0	
263	1.0	
264	1.0	
265	1.0	
267	8.0	
268	2.0	
271	3.0	
272	2.0	
274	2.0	
275	5.0	
276	3.0	
277	2.0	
278	1.0	
279	4.0	
281	6.0	
282	3.0	
287	1.0	
292	2.0	
293	1.0	
296	2.0	
297	1.0	
299	1.0	
302	2.0	
304	3.0	
305	3.0	
308	1.0	
309	3.0	
312	2.0	
313	3.0	
316	4.0	
317	1.0	
318	2.0	
319	2.0	
321	1.0	
322	3.0	
323	2.0	
324	1.0	
326	2.0	
328	2.0	
329	1.0	
333	1.0	
336	3.0	
337	2.0	
338	2.0	
339	1.0	
341	2.0	
342	2.0	
343	3.0	
345	2.0	
346	2.0	
348	2.0	
350	3.0	
352	1.0	
354	3.0	
355	2.0	
357	2.0	
358	6.0	
359	2.0	
361	1.0	
362	3.0	
363	1.0	
364	6.0	
366	2.0	
369	3.0	
370	1.0	
372	3.0	
374	1.0	
375	1.0	
378	1.0	
379	2.0	
381	1.0	
382	3.0	
383	4.0	
385	2.0	
386	2.0	
387	2.0	
388	1.0	
391	3.0	
392	2.0	
393	6.0	
394	4.0	
396	6.0	
397	3.0	
399	2.0	
400	2.0	
403	5.0	
404	1.0	
405	2.0	
407	2.0	
409	2.0	
411	6.0	
412	7.0	
413	2.0	
415	5.0	
418	1.0	
419	2.0	
420	2.0	
422	2.0	
424	2.0	
429	2.0	
431	1.0	
432	1.0	
433	2.0	
434	1.0	
436	3.0	
440	4.0	
444	3.0	
445	6.0	
447	2.0	
449	3.0	
452	1.0	
454	2.0	
457	1.0	
460	3.0	
461	1.0	
462	3.0	
463	1.0	
464	2.0	
465	5.0	
466	1.0	
467	5.0	
468	5.0	
469	4.0	
470	3.0	
472	3.0	
473	3.0	
474	4.0	
475	2.0	
477	3.0	
478	2.0	
482	1.0	
483	1.0	
484	2.0	
486	1.0	
487	4.0	
488	3.0	
489	4.0	
490	3.0	
491	2.0	
494	4.0	
495	4.0	
498	3.0	
500	2.0	
501	6.0	
502	1.0	
503	2.0	
504	3.0	
506	1.0	
512	2.0	
516	2.0	
517	1.0	
518	5.0	
519	7.0	
521	1.0	
522	5.0	
524	1.0	
525	1.0	
528	2.0	
530	1.0	
531	2.0	
532	3.0	
533	1.0	
534	2.0	
535	3.0	
536	3.0	
539	2.0	
540	3.0	
541	3.0	
542	1.0	
545	5.0	
547	2.0	
550	2.0	
551	2.0	
552	9.0	
555	2.0	
557	1.0	
558	1.0	
560	2.0	
564	5.0	
565	3.0	
567	1.0	
569	4.0	
571	8.0	
573	1.0	
574	6.0	
577	2.0	
579	2.0	
580	3.0	
582	3.0	
585	1.0	
587	4.0	
588	1.0	
590	2.0	
591	5.0	
595	1.0	
596	1.0	
597	2.0	
599	2.0	
606	1.0	
610	1.0	
611	1.0	
612	2.0	
615	3.0	
616	3.0	
619	1.0	
620	1.0	
621	4.0	
622	2.0	
623	1.0	
625	7.0	
626	5.0	
628	8.0	
630	2.0	
633	2.0	
635	3.0	
636	2.0	
637	2.0	
639	2.0	
646	12.0	
647	3.0	
648	5.0	
649	1.0	
650	1.0	
651	3.0	
652	1.0	
653	1.0	
654	2.0	
656	1.0	
657	5.0	
659	2.0	
660	7.0	
661	2.0	
662	1.0	
663	2.0	
664	2.0	
665	1.0	
666	3.0	
669	2.0	
670	2.0	
674	1.0	
675	3.0	
676	2.0	
678	2.0	
680	2.0	
681	4.0	
685	2.0	
686	3.0	
687	3.0	
690	5.0	
691	5.0	
692	4.0	
694	1.0	
697	3.0	
698	7.0	
703	2.0	
706	4.0	
707	5.0	
709	5.0	
710	3.0	
716	2.0	
717	2.0	
718	2.0	
719	11.0	
720	3.0	
721	2.0	
722	3.0	
723	1.0	
725	4.0	
727	2.0	
729	3.0	
731	2.0	
732	3.0	
733	1.0	
736	1.0	
739	2.0	
741	1.0	
744	1.0	
745	4.0	
747	1.0	
749	2.0	
752	6.0	
754	2.0	
755	2.0	
756	2.0	
757	5.0	
758	4.0	
759	2.0	
760	1.0	
761	1.0	
763	3.0	
764	2.0	
765	4.0	
766	10.0	
767	1.0	
773	3.0	
779	3.0	
781	5.0	
784	2.0	
785	1.0	
787	2.0	
788	2.0	
790	1.0	
791	1.0	
797	3.0	
798	3.0	
799	2.0	
800	9.0	
801	3.0	
802	1.0	
804	2.0	
807	3.0	
808	2.0	
809	2.0	
810	2.0	
813	5.0	
814	2.0	
815	1.0	
817	2.0	
818	3.0	
819	4.0	
820	2.0	
822	7.0	
823	1.0	
824	5.0	
825	3.0	
826	3.0	
828	1.0	
831	6.0	
832	1.0	
833	3.0	
837	1.0	
842	7.0	
843	8.0	
844	1.0	
845	10.0	
846	5.0	
850	4.0	
852	2.0	
854	2.0	
857	3.0	
858	2.0	
859	2.0	
860	7.0	
861	4.0	
865	1.0	
866	2.0	
867	2.0	
869	1.0	
870	11.0	
873	4.0	
874	1.0	
875	2.0	
876	5.0	
877	2.0	
878	2.0	
879	3.0	
880	2.0	
882	1.0	
883	1.0	
887	3.0	
889	3.0	
891	10.0	
892	10.0	
893	4.0	
895	1.0	
896	5.0	
897	3.0	
898	2.0	
901	4.0	
902	11.0	
903	2.0	
904	2.0	
905	4.0	
906	6.0	
907	1.0	
908	1.0	
909	2.0	
910	1.0	
911	1.0	
913	6.0	
916	1.0	
918	3.0	
919	4.0	
921	3.0	
922	1.0	
923	2.0	
924	2.0	
926	5.0	
927	2.0	
928	7.0	
929	3.0	
931	1.0	
932	4.0	
934	4.0	
935	5.0	
936	2.0	
938	12.0	
939	4.0	
940	2.0	
944	11.0	
945	1.0	
947	3.0	
948	3.0	
950	1.0	
951	3.0	
952	6.0	
953	1.0	
955	1.0	
956	2.0	
957	1.0	
958	2.0	
959	3.0	
961	11.0	
963	3.0	
965	3.0	
968	1.0	
969	3.0	
970	3.0	
972	3.0	
977	2.0	
978	2.0	
979	1.0	
981	6.0	
982	9.0	
984	2.0	
985	1.0	
986	2.0	
991	3.0	
992	2.0	
993	2.0	
994	7.0	
996	4.0	
998	4.0	
999	8.0	
1001	9.0	
1002	6.0	
1003	4.0	
1004	7.0	
1005	2.0	
1006	3.0	
1007	10.0	
1009	4.0	
1010	2.0	
1011	3.0	
1013	2.0	
1014	1.0	
1015	2.0	
1016	6.0	
1017	10.0	
1018	3.0	
1020	6.0	
1021	6.0	
1022	1.0	
1025	2.0	
1030	4.0	
1031	3.0	
1032	1.0	
1034	3.0	
1036	1.0	
1037	4.0	
1038	1.0	
1039	10.0	
1041	1.0	
1042	15.0	
1043	4.0	
1044	2.0	
1045	2.0	
1046	1.0	
1047	1.0	
1050	4.0	
1051	2.0	
1052	7.0	
1053	7.0	
1054	3.0	
1055	2.0	
1057	1.0	
1060	5.0	
1061	3.0	
1062	1.0	
1063	5.0	
1065	1.0	
1066	3.0	
1067	3.0	
1068	5.0	
1069	1.0	
1072	5.0	
1073	5.0	
1076	3.0	
1077	3.0	
1079	3.0	
1080	5.0	
1082	1.0	
1084	8.0	
1085	1.0	
1087	6.0	
1088	1.0	
1090	2.0	
1092	5.0	
1094	24.0	
1095	7.0	
1096	1.0	
1097	1.0	
1098	4.0	
1099	4.0	
1100	1.0	
1101	3.0	
1102	9.0	
1104	1.0	
1105	3.0	
1106	2.0	
1107	3.0	
1108	5.0	
1111	1.0	
1114	1.0	
1115	6.0	
1116	6.0	
1119	1.0	
1121	10.0	
1122	2.0	
1123	1.0	
1125	1.0	
1130	3.0	
1131	2.0	
1133	4.0	
1134	1.0	
1135	2.0	
1136	5.0	
1140	5.0	
1141	2.0	
1142	2.0	
1143	1.0	
1144	11.0	
1146	2.0	
1147	6.0	
1148	5.0	
1150	2.0	
1151	4.0	
1152	4.0	
1153	8.0	
1155	4.0	
1156	7.0	
1157	3.0	
1159	8.0	
1161	4.0	
1163	5.0	
1165	5.0	
1166	1.0	
1167	3.0	
1168	3.0	
1169	5.0	
1171	12.0	
1172	7.0	
1174	4.0	
1175	2.0	
1178	5.0	
1179	9.0	
1182	6.0	
1185	3.0	
1186	7.0	
1188	4.0	
1189	1.0	
1190	6.0	
1191	8.0	
1192	1.0	
1193	9.0	
1194	7.0	
1196	2.0	
1197	4.0	
1198	5.0	
1199	3.0	
1200	3.0	
1201	7.0	
1204	3.0	
1205	1.0	
1206	6.0	
1207	4.0	
1209	4.0	
1210	13.0	
1211	1.0	
1212	3.0	
1213	3.0	
1216	3.0	
1218	5.0	
1219	3.0	
1220	5.0	
1223	4.0	
1224	8.0	
1226	2.0	
1227	4.0	
1232	1.0	
1233	3.0	
1235	1.0	
1236	1.0	
1238	7.0	
1239	1.0	
1240	3.0	
1241	3.0	
1242	3.0	
1244	1.0	
1246	3.0	
1248	2.0	
1250	7.0	
1251	3.0	
1252	5.0	
1255	1.0	
1256	10.0	
1258	5.0	
1259	1.0	
1260	2.0	
1262	4.0	
1263	3.0	
1264	2.0	
1265	5.0	
1267	2.0	
1268	2.0	
1269	1.0	
1271	4.0	
1272	3.0	
1273	14.0	
1276	1.0	
1278	5.0	
1279	2.0	
1280	6.0	
1281	5.0	
1282	1.0	
1285	1.0	
1287	1.0	
1288	1.0	
1290	1.0	
1293	10.0	
1294	3.0	
1296	5.0	
1297	7.0	
1298	4.0	
1299	2.0	
1301	5.0	
1305	4.0	
1307	12.0	
1309	10.0	
1311	3.0	
1312	16.0	
1313	1.0	
1314	8.0	
1315	7.0	
1316	1.0	
1319	11.0	
1320	1.0	
1321	1.0	
1322	3.0	
1324	10.0	
1325	4.0	
1326	4.0	
1327	4.0	
1328	2.0	
1329	5.0	
1330	5.0	
1331	1.0	
1332	1.0	
1333	12.0	
1335	4.0	
1336	2.0	
1337	18.0	
1338	5.0	
1339	1.0	
1340	6.0	
1342	3.0	
1343	1.0	
1344	5.0	
1345	8.0	
1347	8.0	
1348	5.0	
1349	15.0	
1350	11.0	
1351	3.0	
1352	1.0	
1354	11.0	
1355	4.0	
1357	6.0	
1358	3.0	
1359	9.0	
1360	5.0	
1361	1.0	
1362	1.0	
1364	9.0	
1365	6.0	
1366	1.0	
1369	8.0	
1371	8.0	
1372	2.0	
1373	5.0	
1374	7.0	
1375	4.0	
1378	1.0	
1379	4.0	
1380	5.0	
1382	2.0	
1385	6.0	
1387	8.0	
1389	1.0	
1391	4.0	
1392	1.0	
1393	11.0	
1394	4.0	
1395	9.0	
1396	3.0	
1397	5.0	
1398	5.0	
1399	1.0	
1402	1.0	
1403	1.0	
1404	10.0	
1405	4.0	
1406	5.0	
1408	2.0	
1409	3.0	
1410	3.0	
1411	7.0	
1412	10.0	
1413	12.0	
1414	3.0	
1415	4.0	
1420	11.0	
1421	1.0	
1422	4.0	
1424	10.0	
1426	2.0	
1427	4.0	
1428	8.0	
1430	4.0	
1432	6.0	
1435	3.0	
1436	6.0	
1438	1.0	
1439	3.0	
1440	1.0	
1445	1.0	
1447	3.0	
1448	8.0	
1449	11.0	
1451	1.0	
1452	6.0	
1453	2.0	
1456	3.0	
1458	1.0	
1459	1.0	
1460	2.0	
1462	2.0	
1463	9.0	
1464	2.0	
1465	5.0	
1467	1.0	
1472	1.0	
1474	4.0	
1475	8.0	
1476	2.0	
1477	14.0	
1478	15.0	
1479	5.0	
1480	2.0	
1481	11.0	
1482	3.0	
1483	2.0	
1485	3.0	
1489	11.0	
1490	2.0	
1491	2.0	
1493	11.0	
1495	1.0	
1499	6.0	
1500	11.0	
1503	5.0	
1504	2.0	
1505	3.0	
1506	5.0	
1507	8.0	
1508	2.0	
1509	2.0	
1510	4.0	
1511	1.0	
1513	2.0	
1517	5.0	
1518	3.0	
1519	2.0	
1520	3.0	
1521	2.0	
1522	7.0	
1523	1.0	
1525	1.0	
1528	2.0	
1529	3.0	
1530	4.0	
1531	1.0	
1533	2.0	
1534	2.0	
1543	4.0	
1544	2.0	
1545	9.0	
1546	5.0	
1547	2.0	
1548	3.0	
1549	11.0	
1551	5.0	
1552	1.0	
1553	5.0	
1556	12.0	
1557	3.0	
1558	2.0	
1562	3.0	
1563	4.0	
1564	5.0	
1565	1.0	
1567	11.0	
1568	3.0	
1569	10.0	
1570	3.0	
1571	8.0	
1573	1.0	
1575	4.0	
1576	1.0	
1577	16.0	
1579	2.0	
1580	5.0	
1582	1.0	
1583	5.0	
1584	9.0	
1586	2.0	
1587	6.0	
1588	18.0	
1589	5.0	
1590	4.0	
1591	8.0	
1592	2.0	
1597	10.0	
1599	2.0	
1600	2.0	
1601	2.0	
1602	5.0	
1603	1.0	
1604	9.0	
1605	13.0	
1608	1.0	
1609	5.0	
1610	7.0	
1611	1.0	
1612	4.0	
1613	3.0	
1615	10.0	
1616	2.0	
1617	1.0	
1618	5.0	
1621	2.0	
1622	3.0	
1624	9.0	
1626	4.0	
1627	4.0	
1630	6.0	
1634	2.0	
1635	3.0	
1636	14.0	
1640	4.0	
1641	9.0	
1642	4.0	
1644	5.0	
1645	2.0	
1646	2.0	
1647	5.0	
1648	9.0	
1649	5.0	
1651	7.0	
1652	1.0	
1654	3.0	
1655	2.0	
1657	1.0	
1658	3.0	
1660	3.0	
1661	3.0	
1663	1.0	
1664	1.0	
1665	9.0	
1666	4.0	
1668	2.0	
1670	5.0	
1671	5.0	
1672	3.0	
1673	2.0	
1675	2.0	
1677	15.0	
1682	5.0	
1683	5.0	
1684	6.0	
1685	3.0	
1686	19.0	
1687	18.0	
1689	2.0	
1691	1.0	
1692	1.0	
1693	3.0	
1694	1.0	
1696	10.0	
1697	3.0	
1698	2.0	
1699	3.0	
1705	3.0	
1706	5.0	
1707	3.0	
1710	2.0	
1711	4.0	
1712	1.0	
1713	11.0	
1716	3.0	
1718	2.0	
1719	9.0	
1722	2.0	
1723	1.0	
1724	8.0	
1726	1.0	
1727	11.0	
1729	6.0	
1730	4.0	
1733	7.0	
1734	23.0	
1735	3.0	
1738	9.0	
1739	8.0	
1740	10.0	
1741	14.0	
1743	5.0	
1744	3.0	
1745	4.0	
1749	3.0	
1751	9.0	
1753	9.0	
1754	3.0	
1755	11.0	
1756	2.0	
1757	1.0	
1759	6.0	
1760	6.0	
1762	2.0	
1763	1.0	
1764	10.0	
1765	19.0	
1767	5.0	
1768	6.0	
1769	1.0	
1772	9.0	
1773	4.0	
1774	8.0	
1776	2.0	
1777	2.0	
1780	11.0	
1781	1.0	
1782	8.0	
1783	10.0	
1785	1.0	
1789	2.0	
1791	7.0	
1792	8.0	
1793	1.0	
1794	2.0	
1795	6.0	
1796	5.0	
1797	5.0	
1798	12.0	
1799	14.0	
1800	11.0	
1802	3.0	
1803	3.0	
1804	5.0	
1805	6.0	
1806	3.0	
1807	2.0	
1808	6.0	
1809	2.0	
1811	11.0	
1813	10.0	
1814	1.0	
1815	2.0	
1818	7.0	
1819	1.0	
1820	5.0	
1821	3.0	
1823	3.0	
1825	4.0	
1826	5.0	
1827	2.0	
1828	7.0	
1829	6.0	
1831	4.0	
1833	7.0	
1836	13.0	
1837	4.0	
1838	2.0	
1839	7.0	
1840	3.0	
1842	11.0	
1843	6.0	
1844	6.0	
1845	2.0	
1846	5.0	
1847	1.0	
1848	12.0	
1849	5.0	
1850	1.0	
1851	3.0	
1855	2.0	
1856	3.0	
1858	4.0	
1860	9.0	
1861	4.0	
1862	1.0	
1864	5.0	
1865	6.0	
1866	2.0	
1867	2.0	
1868	9.0	
1869	1.0	
1870	3.0	
1871	4.0	
1874	2.0	
1875	5.0	
1877	4.0	
1878	5.0	
1879	1.0	
1881	4.0	
1882	8.0	
1883	8.0	
1885	8.0	
1886	11.0	
1887	17.0	
1888	11.0	
1889	2.0	
1890	1.0	
1892	1.0	
1894	1.0	
1895	6.0	
1896	3.0	
1897	8.0	
1898	2.0	
1900	5.0	
1901	4.0	
1904	5.0	
1906	8.0	
1907	8.0	
1909	12.0	
1911	4.0	
1912	14.0	
1913	6.0	
1914	6.0	
1915	2.0	
1916	16.0	
1917	1.0	
1920	5.0	
1922	10.0	
1923	5.0	
1924	13.0	
1925	4.0	
1927	3.0	
1928	1.0	
1929	5.0	
1931	5.0	
1932	6.0	
1933	4.0	
1934	7.0	
1935	5.0	
1936	2.0	
1938	3.0	
1941	1.0	
1942	11.0	
1945	7.0	
1947	5.0	
1948	8.0	
1949	6.0	
1950	4.0	
1951	4.0	
1954	8.0	
1955	2.0	
1958	4.0	
1959	9.0	
1961	9.0	
1962	2.0	
1963	5.0	
1965	12.0	
1966	7.0	
1967	17.0	
1968	7.0	
1970	2.0	
1972	1.0	
1973	8.0	
1974	4.0	
1975	3.0	
1976	12.0	
1979	3.0	
1980	11.0	
1981	5.0	
1982	2.0	
1983	12.0	
1984	1.0	
1985	8.0	
1986	4.0	
1988	15.0	
1990	5.0	
1991	7.0	
1992	2.0	
1993	3.0	
1994	1.0	
1995	7.0	
1997	1.0	
1998	2.0	
1999	1.0	
2002	2.0	
2003	2.0	
2004	23.0	
2005	2.0	
2006	6.0	
2007	10.0	
2008	20.0	
2009	1.0	
2010	6.0	
2011	7.0	
2012	11.0	
2014	3.0	
2015	2.0	
2016	7.0	
2018	4.0	
2019	1.0	
2020	3.0	
2023	4.0	
2025	9.0	
2026	10.0	
2028	2.0	
2029	8.0	
2030	6.0	
2032	6.0	
2033	1.0	
2034	9.0	
2036	8.0	
2038	10.0	
2039	1.0	
2040	6.0	
2041	5.0	
2042	6.0	
2043	13.0	
2046	20.0	
2047	4.0	
2048	7.0	
2050	21.0	
2051	3.0	
2052	5.0	
2053	7.0	
2054	7.0	
2055	8.0	
2056	2.0	
2057	2.0	
2058	2.0	
2059	7.0	
2061	3.0	
2062	5.0	
2064	4.0	
2066	12.0	
2068	2.0	
2071	5.0	
2072	3.0	
2073	9.0	
2074	8.0	
2075	4.0	
2079	10.0	
2081	18.0	
2082	6.0	
2083	5.0	
2084	1.0	
2087	16.0	
2088	2.0	
2089	1.0	
2090	5.0	
2091	15.0	
2092	18.0	
2093	9.0	
2094	10.0	
2096	6.0	
2099	1.0	
2100	4.0	
2101	5.0	
2105	2.0	
2107	12.0	
2108	4.0	
2110	11.0	
2112	6.0	
2113	6.0	
2114	1.0	
2116	3.0	
2117	15.0	
2120	10.0	
2122	3.0	
2123	5.0	
2126	2.0	
2127	10.0	
2130	11.0	
2132	2.0	
2133	6.0	
2135	6.0	
2136	12.0	
2137	9.0	
2138	16.0	
2141	3.0	
2142	7.0	
2143	2.0	
2144	5.0	
2145	2.0	
2146	6.0	
2147	20.0	
2149	4.0	
2150	2.0	
2151	2.0	
2152	6.0	
2153	6.0	
2154	2.0	
2156	14.0	
2158	6.0	
2160	9.0	
2161	11.0	
2162	1.0	
2164	26.0	
2165	3.0	
2166	16.0	
2167	3.0	
2168	1.0	
2169	6.0	
2171	3.0	
2172	2.0	
2173	4.0	
2175	5.0	
2176	9.0	
2178	9.0	
2181	18.0	
2184	5.0	
2186	11.0	
2189	21.0	
2190	7.0	
2191	8.0	
2192	4.0	
2195	5.0	
2196	8.0	
2197	2.0	
2198	31.0	
2199	8.0	
2200	6.0	
2201	15.0	
2203	19.0	
2204	1.0	
2205	9.0	
2206	3.0	
2207	7.0	
2209	3.0	
2211	8.0	
2213	5.0	
2214	1.0	
2215	2.0	
2216	23.0	
2217	2.0	
2218	1.0	
2219	5.0	
2220	10.0	
2222	19.0	
2223	3.0	
2224	2.0	
2225	2.0	
2227	16.0	
2228	12.0	
2229	6.0	
2233	10.0	
2237	2.0	
2238	10.0	
2240	3.0	
2241	12.0	
2242	10.0	
2243	1.0	
2244	6.0	
2245	4.0	
2246	10.0	
2248	2.0	
2249	9.0	
2250	1.0	
2252	5.0	
2253	15.0	
2254	2.0	
2256	7.0	
2257	8.0	
2258	6.0	
2259	8.0	
2260	11.0	
2261	14.0	
2262	2.0	
2263	3.0	
2264	16.0	
2265	5.0	
2266	4.0	
2268	2.0	
2270	12.0	
2271	7.0	
2272	7.0	
2274	12.0	
2275	4.0	
2277	8.0	
2278	10.0	
2279	6.0	
2281	5.0	
2282	13.0	
2283	6.0	
2284	15.0	
2285	15.0	
2286	9.0	
2287	6.0	
2291	1.0	
2294	11.0	
2296	10.0	
2297	25.0	
2300	2.0	
2304	7.0	
2306	12.0	
2307	2.0	
2308	1.0	
2309	4.0	
2310	3.0	
2312	18.0	
2314	12.0	
2315	6.0	
2319	9.0	
2320	8.0	
2321	16.0	
2322	1.0	
2325	7.0	
2326	9.0	
2327	1.0	
2329	8.0	
2330	8.0	
2332	4.0	
2333	7.0	
2335	10.0	
2336	2.0	
2337	11.0	
2338	5.0	
2339	5.0	
2340	11.0	
2341	4.0	
2343	6.0	
2344	2.0	
2345	8.0	
2347	6.0	
2348	4.0	
2349	19.0	
2350	7.0	
2351	5.0	
2352	4.0	
2355	1.0	
2356	2.0	
2358	1.0	
2359	5.0	
2360	5.0	
2361	5.0	
2362	8.0	
2364	1.0	
2365	3.0	
2366	2.0	
2367	38.0	
2368	5.0	
2370	3.0	
2371	10.0	
2372	4.0	
2373	13.0	
2375	3.0	
2376	5.0	
2377	5.0	
2378	17.0	
2379	5.0	
2382	3.0	
2383	8.0	
2386	11.0	
2388	5.0	
2389	8.0	
2390	7.0	
2391	8.0	
2392	13.0	
2393	9.0	
2394	2.0	
2395	19.0	
2400	12.0	
2401	21.0	
2402	3.0	
2404	5.0	
2405	6.0	
2406	4.0	
2407	6.0	
2408	12.0	
2409	11.0	
2410	1.0	
2411	10.0	
2413	11.0	
2416	9.0	
2418	4.0	
2421	4.0	
2425	2.0	
2426	3.0	
2427	3.0	
2429	20.0	
2432	13.0	
2433	15.0	
2434	11.0	
2435	3.0	
2437	10.0	
2439	14.0	
2442	2.0	
2443	7.0	
2444	10.0	
2445	13.0	
2447	4.0	
2449	8.0	
2450	3.0	
2451	1.0	
2452	10.0	
2453	15.0	
2455	3.0	
2456	6.0	
2457	8.0	
2458	10.0	
2459	4.0	
2460	4.0	
2462	9.0	
2463	7.0	
2464	3.0	
2465	11.0	
2466	1.0	
2467	18.0	
2469	18.0	
2471	5.0	
2473	5.0	
2474	8.0	
2476	3.0	
2477	2.0	
2479	1.0	
2480	8.0	
2481	11.0	
2482	9.0	
2483	10.0	
2484	3.0	
2485	1.0	
2486	2.0	
2487	2.0	
2488	3.0	
2489	13.0	
2491	8.0	
2492	17.0	
2493	1.0	
2494	6.0	
2495	2.0	
2496	1.0	
2497	5.0	
2498	14.0	
2502	2.0	
2503	2.0	
2505	7.0	
2506	4.0	
2507	5.0	
2508	6.0	
2510	14.0	
2511	6.0	
2512	1.0	
2513	4.0	
2515	3.0	
2516	11.0	
2517	13.0	
2518	3.0	
2519	2.0	
2520	6.0	
2523	28.0	
2525	1.0	
2526	3.0	
2527	11.0	
2528	10.0	
2529	7.0	
2531	7.0	
2533	18.0	
2534	8.0	
2539	21.0	
2540	1.0	
2542	3.0	
2545	10.0	
2546	1.0	
2547	2.0	
2548	5.0	
2549	14.0	
2550	6.0	
2551	4.0	
2552	3.0	
2554	7.0	
2556	7.0	
2559	3.0	
2560	4.0	
2561	11.0	
2562	6.0	
2563	3.0	
2564	7.0	
2565	21.0	
2566	5.0	
2567	14.0	
2568	5.0	
2569	2.0	
2570	13.0	
2572	7.0	
